,Index,Id,Name,Location,OZONE_PPM,EpochTime,PM2_5_daily_max,PM2_5_daily_mean,OZONE,CO_PPM,PM25B_UG_M3_daily_mean,OZONE_PPM_daily_median,CO_PPB,PM25B_UG_M3,OZONE_daily_max,OZONE2_PPM,NO_PPB,OZONE_daily_mean,PM25T_UG_M3,PM2_5,OZONE2_PPM_daily_median,PM25B_UG_M3_daily_max,OZONE_PPM_daily_max,SO2_PPB,OZONE_PPM_daily_mean,OZONE_daily_median,PM25B_UG_M3_daily_median,PM10_UG_M3,PM2_5_daily_median,OZONE2_PPM_daily_mean,NO2_PPB,OZONE2_PPM_daily_max,PM10B_UG_M3,Latitude,Longitude,Time
1982,1982,26,Lawrenceville ACHD,[40.46542# -79.960757],,1474128000,,,,,15.79166667,0.038,,,,,,,,,0.038,24,0.049,,0.035666667,,15.5,,,0.035666667,,0.049,,40.46542,-79.960757,9/17/16 12:00
1983,1983,26,Lawrenceville ACHD,[40.46542# -79.960757],0.049,1474129800,,,,,,,,19,,0.049,,,,,,,,,,,,,,,,,23,40.46542,-79.960757,9/17/16 12:30
1984,1984,26,Lawrenceville ACHD,[40.46542# -79.960757],0.048,1474133400,,,,,,,,17,,0.048,,,,,,,,,,,,,,,,,15,40.46542,-79.960757,9/17/16 13:30
1985,1985,26,Lawrenceville ACHD,[40.46542# -79.960757],0.046,1474137000,,,,,,,,22,,0.046,,,,,,,,,,,,,,,,,17,40.46542,-79.960757,9/17/16 14:30
1986,1986,26,Lawrenceville ACHD,[40.46542# -79.960757],0.046,1474140600,,,,,,,,14,,0.046,,,,,,,,,,,,,,,,,14,40.46542,-79.960757,9/17/16 15:30
1987,1987,26,Lawrenceville ACHD,[40.46542# -79.960757],0.048,1474144200,,,,,,,,19,,0.048,,,,,,,,,,,,,,,,,14,40.46542,-79.960757,9/17/16 16:30
1988,1988,26,Lawrenceville ACHD,[40.46542# -79.960757],0.048,1474147800,,,,,,,,20,,0.048,,,,,,,,,,,,,,,,,17,40.46542,-79.960757,9/17/16 17:30
1989,1989,26,Lawrenceville ACHD,[40.46542# -79.960757],0.047,1474151400,,,,,,,,16,,0.047,,,,,,,,,,,,,,,,,15,40.46542,-79.960757,9/17/16 18:30
1990,1990,26,Lawrenceville ACHD,[40.46542# -79.960757],0.041,1474155000,,,,,,,,14,,0.041,,,,,,,,,,,,,,,,,16,40.46542,-79.960757,9/17/16 19:30
1991,1991,26,Lawrenceville ACHD,[40.46542# -79.960757],0.042,1474158600,,,,,,,,20,,0.042,,,,,,,,,,,,,,,,,22,40.46542,-79.960757,9/17/16 20:30
1992,1992,26,Lawrenceville ACHD,[40.46542# -79.960757],0.04,1474162200,,,,,,,,21,,0.04,,,,,,,,,,,,,,,,,20,40.46542,-79.960757,9/17/16 21:30
1993,1993,26,Lawrenceville ACHD,[40.46542# -79.960757],0.037,1474165800,,,,,,,,24,,0.037,,,,,,,,,,,,,,,,,15,40.46542,-79.960757,9/17/16 22:30
1994,1994,26,Lawrenceville ACHD,[40.46542# -79.960757],0.037,1474169400,,,,,,,,15,,0.037,,,,,,,,,,,,,,,,,16,40.46542,-79.960757,9/17/16 23:30
1995,1995,26,Lawrenceville ACHD,[40.46542# -79.960757],0.037,1474173000,,,,,,,,16,,0.037,,,,,,,,,,,,,,,,,12,40.46542,-79.960757,9/18/16 00:30
1996,1996,26,Lawrenceville ACHD,[40.46542# -79.960757],0.038,1474176600,,,,,,,,8,,0.038,,,,,,,,,,,,,,,,,7,40.46542,-79.960757,9/18/16 01:30
1997,1997,26,Lawrenceville ACHD,[40.46542# -79.960757],0.035,1474180200,,,,,,,,8,,0.035,,,,,,,,,,,,,,,,,5,40.46542,-79.960757,9/18/16 02:30
1998,1998,26,Lawrenceville ACHD,[40.46542# -79.960757],0.034,1474183800,,,,,,,,9,,0.034,,,,,,,,,,,,,,,,,4,40.46542,-79.960757,9/18/16 03:30
1999,1999,26,Lawrenceville ACHD,[40.46542# -79.960757],0.033,1474187400,,,,,,,,11,,0.033,,,,,,,,,,,,,,,,,7,40.46542,-79.960757,9/18/16 04:30
2000,2000,26,Lawrenceville ACHD,[40.46542# -79.960757],0.031,1474191000,,,,,,,,8,,0.031,,,,,,,,,,,,,,,,,5,40.46542,-79.960757,9/18/16 05:30
2001,2001,26,Lawrenceville ACHD,[40.46542# -79.960757],0.026,1474194600,,,,,,,,9,,0.026,,,,,,,,,,,,,,,,,5,40.46542,-79.960757,9/18/16 06:30
2002,2002,26,Lawrenceville ACHD,[40.46542# -79.960757],0.027,1474198200,,,,,,,,6,,0.027,,,,,,,,,,,,,,,,,5,40.46542,-79.960757,9/18/16 07:30
2003,2003,26,Lawrenceville ACHD,[40.46542# -79.960757],0.027,1474201800,,,,,,,,9,,0.027,,,,,,,,,,,,,,,,,6,40.46542,-79.960757,9/18/16 08:30
2004,2004,26,Lawrenceville ACHD,[40.46542# -79.960757],0.026,1474205400,,,,,,,,14,,0.026,,,,,,,,,,,,,,,,,3,40.46542,-79.960757,9/18/16 09:30
2005,2005,26,Lawrenceville ACHD,[40.46542# -79.960757],0.024,1474209000,,,,,,,,15,,0.024,,,,,,,,,,,,,,,,,2,40.46542,-79.960757,9/18/16 10:30
2006,2006,26,Lawrenceville ACHD,[40.46542# -79.960757],0.024,1474212600,,,,,,,,8,,0.024,,,,,,,,,,,,,,,,,1,40.46542,-79.960757,9/18/16 11:30
2007,2007,26,Lawrenceville ACHD,[40.46542# -79.960757],,1474214400,,,,,11.16666667,0.0265,,,,,,,,,0.0265,16,0.038,,0.026125,,11,,,0.026125,,0.038,,40.46542,-79.960757,9/18/16 12:00
2008,2008,26,Lawrenceville ACHD,[40.46542# -79.960757],0.021,1474216200,,,,,,,,16,,0.021,,,,,,,,,,,,,,,,,5,40.46542,-79.960757,9/18/16 12:30
2009,2009,26,Lawrenceville ACHD,[40.46542# -79.960757],0.021,1474219800,,,,,,,,12,,0.021,,,,,,,,,,,,,,,,,4,40.46542,-79.960757,9/18/16 13:30
2010,2010,26,Lawrenceville ACHD,[40.46542# -79.960757],0.024,1474223400,,,,,,,,9,,0.024,,,,,,,,,,,,,,,,,3,40.46542,-79.960757,9/18/16 14:30
2011,2011,26,Lawrenceville ACHD,[40.46542# -79.960757],0.029,1474227000,,,,,,,,15,,0.029,,,,,,,,,,,,,,,,,3,40.46542,-79.960757,9/18/16 15:30
2012,2012,26,Lawrenceville ACHD,[40.46542# -79.960757],0.03,1474230600,,,,,,,,9,,0.03,,,,,,,,,,,,,,,,,1,40.46542,-79.960757,9/18/16 16:30
2013,2013,26,Lawrenceville ACHD,[40.46542# -79.960757],0.032,1474234200,,,,,,,,12,,0.032,,,,,,,,,,,,,,,,,4,40.46542,-79.960757,9/18/16 17:30
2014,2014,26,Lawrenceville ACHD,[40.46542# -79.960757],0.031,1474237800,,,,,,,,11,,0.031,,,,,,,,,,,,,,,,,4,40.46542,-79.960757,9/18/16 18:30
2015,2015,26,Lawrenceville ACHD,[40.46542# -79.960757],0.024,1474241400,,,,,,,,12,,0.024,,,,,,,,,,,,,,,,,3,40.46542,-79.960757,9/18/16 19:30
2016,2016,26,Lawrenceville ACHD,[40.46542# -79.960757],0.019,1474245000,,,,,,,,14,,0.019,,,,,,,,,,,,,,,,,3,40.46542,-79.960757,9/18/16 20:30
2017,2017,26,Lawrenceville ACHD,[40.46542# -79.960757],0.015,1474248600,,,,,,,,11,,0.015,,,,,,,,,,,,,,,,,7,40.46542,-79.960757,9/18/16 21:30
2018,2018,26,Lawrenceville ACHD,[40.46542# -79.960757],0.015,1474252200,,,,,,,,13,,0.015,,,,,,,,,,,,,,,,,9,40.46542,-79.960757,9/18/16 22:30
2019,2019,26,Lawrenceville ACHD,[40.46542# -79.960757],0.004,1474255800,,,,,,,,13,,0.004,,,,,,,,,,,,,,,,,16,40.46542,-79.960757,9/18/16 23:30
2020,2020,26,Lawrenceville ACHD,[40.46542# -79.960757],0.014,1474259400,,,,,,,,11,,0.014,,,,,,,,,,,,,,,,,7,40.46542,-79.960757,9/19/16 00:30
2021,2021,26,Lawrenceville ACHD,[40.46542# -79.960757],0.013,1474263000,,,,,,,,10,,0.013,,,,,,,,,,,,,,,,,8,40.46542,-79.960757,9/19/16 01:30
2022,2022,26,Lawrenceville ACHD,[40.46542# -79.960757],0.016,1474266600,,,,,,,,8,,0.016,,,,,,,,,,,,,,,,,5,40.46542,-79.960757,9/19/16 02:30
2023,2023,26,Lawrenceville ACHD,[40.46542# -79.960757],0.016,1474270200,,,,,,,,13,,0.016,,,,,,,,,,,,,,,,,8,40.46542,-79.960757,9/19/16 03:30
2024,2024,26,Lawrenceville ACHD,[40.46542# -79.960757],0.013,1474273800,,,,,,,,11,,0.013,,,,,,,,,,,,,,,,,6,40.46542,-79.960757,9/19/16 04:30
2025,2025,26,Lawrenceville ACHD,[40.46542# -79.960757],0.009,1474277400,,,,,,,,10,,0.009,,,,,,,,,,,,,,,,,8,40.46542,-79.960757,9/19/16 05:30
2026,2026,26,Lawrenceville ACHD,[40.46542# -79.960757],0.004,1474281000,,,,,,,,14,,0.004,,,,,,,,,,,,,,,,,10,40.46542,-79.960757,9/19/16 06:30
2027,2027,26,Lawrenceville ACHD,[40.46542# -79.960757],0.005,1474284600,,,,,,,,11,,0.005,,,,,,,,,,,,,,,,,9,40.46542,-79.960757,9/19/16 07:30
2028,2028,26,Lawrenceville ACHD,[40.46542# -79.960757],0.003,1474288200,,,,,,,,11,,0.003,,,,,,,,,,,,,,,,,8,40.46542,-79.960757,9/19/16 08:30
2029,2029,26,Lawrenceville ACHD,[40.46542# -79.960757],0.006,1474291800,,,,,,,,19,,0.006,,,,,,,,,,,,,,,,,15,40.46542,-79.960757,9/19/16 09:30
2030,2030,26,Lawrenceville ACHD,[40.46542# -79.960757],0.013,1474295400,,,,,,,,14,,0.013,,,,,,,,,,,,,,,,,18,40.46542,-79.960757,9/19/16 10:30
2031,2031,26,Lawrenceville ACHD,[40.46542# -79.960757],0.019,1474299000,,,,,,,,19,,0.019,,,,,,,,,,,,,,,,,12,40.46542,-79.960757,9/19/16 11:30
2032,2032,26,Lawrenceville ACHD,[40.46542# -79.960757],,1474300800,,,,,12.79166667,0.0135,,,,,,,,,0.0135,23,0.048,,0.02125,,11.5,,,0.02125,,0.048,,40.46542,-79.960757,9/19/16 12:00
2033,2033,26,Lawrenceville ACHD,[40.46542# -79.960757],0.027,1474302600,,,,,,,,18,,0.027,,,,,,,,,,,,,,,,,14,40.46542,-79.960757,9/19/16 12:30
2034,2034,26,Lawrenceville ACHD,[40.46542# -79.960757],0.042,1474306200,,,,,,,,23,,0.042,,,,,,,,,,,,,,,,,16,40.46542,-79.960757,9/19/16 13:30
2035,2035,26,Lawrenceville ACHD,[40.46542# -79.960757],0.047,1474309800,,,,,,,,10,,0.047,,,,,,,,,,,,,,,,,9,40.46542,-79.960757,9/19/16 14:30
2036,2036,26,Lawrenceville ACHD,[40.46542# -79.960757],0.047,1474313400,,,,,,,,13,,0.047,,,,,,,,,,,,,,,,,9,40.46542,-79.960757,9/19/16 15:30
2037,2037,26,Lawrenceville ACHD,[40.46542# -79.960757],0.048,1474317000,,,,,,,,9,,0.048,,,,,,,,,,,,,,,,,13,40.46542,-79.960757,9/19/16 16:30
2038,2038,26,Lawrenceville ACHD,[40.46542# -79.960757],0.047,1474320600,,,,,,,,9,,0.047,,,,,,,,,,,,,,,,,11,40.46542,-79.960757,9/19/16 17:30
2039,2039,26,Lawrenceville ACHD,[40.46542# -79.960757],0.046,1474324200,,,,,,,,7,,0.046,,,,,,,,,,,,,,,,,14,40.46542,-79.960757,9/19/16 18:30
2040,2040,26,Lawrenceville ACHD,[40.46542# -79.960757],0.036,1474327800,,,,,,,,12,,0.036,,,,,,,,,,,,,,,,,14,40.46542,-79.960757,9/19/16 19:30
2041,2041,26,Lawrenceville ACHD,[40.46542# -79.960757],0.01,1474331400,,,,,,,,19,,0.01,,,,,,,,,,,,,,,,,26,40.46542,-79.960757,9/19/16 20:30
2042,2042,26,Lawrenceville ACHD,[40.46542# -79.960757],0.012,1474335000,,,,,,,,13,,0.012,,,,,,,,,,,,,,,,,20,40.46542,-79.960757,9/19/16 21:30
2043,2043,26,Lawrenceville ACHD,[40.46542# -79.960757],0.012,1474338600,,,,,,,,10,,0.012,,,,,,,,,,,,,,,,,16,40.46542,-79.960757,9/19/16 22:30
2044,2044,26,Lawrenceville ACHD,[40.46542# -79.960757],0.005,1474342200,,,,,,,,13,,0.005,,,,,,,,,,,,,,,,,18,40.46542,-79.960757,9/19/16 23:30
2045,2045,26,Lawrenceville ACHD,[40.46542# -79.960757],0.004,1474345800,,,,,,,,11,,0.004,,,,,,,,,,,,,,,,,16,40.46542,-79.960757,9/20/16 00:30
2046,2046,26,Lawrenceville ACHD,[40.46542# -79.960757],0.002,1474349400,,,,,,,,15,,0.002,,,,,,,,,,,,,,,,,18,40.46542,-79.960757,9/20/16 01:30
2047,2047,26,Lawrenceville ACHD,[40.46542# -79.960757],0.001,1474353000,,,,,,,,12,,0.001,,,,,,,,,,,,,,,,,14,40.46542,-79.960757,9/20/16 02:30
2048,2048,26,Lawrenceville ACHD,[40.46542# -79.960757],0,1474356600,,,,,,,,9,,0,,,,,,,,,,,,,,,,,13,40.46542,-79.960757,9/20/16 03:30
2049,2049,26,Lawrenceville ACHD,[40.46542# -79.960757],0,1474360200,,,,,,,,11,,0,,,,,,,,,,,,,,,,,8,40.46542,-79.960757,9/20/16 04:30
2050,2050,26,Lawrenceville ACHD,[40.46542# -79.960757],0,1474363800,,,,,,,,9,,0,,,,,,,,,,,,,,,,,9,40.46542,-79.960757,9/20/16 05:30
2051,2051,26,Lawrenceville ACHD,[40.46542# -79.960757],0,1474367400,,,,,,,,8,,0,,,,,,,,,,,,,,,,,11,40.46542,-79.960757,9/20/16 06:30
2052,2052,26,Lawrenceville ACHD,[40.46542# -79.960757],0,1474371000,,,,,,,,13,,0,,,,,,,,,,,,,,,,,9,40.46542,-79.960757,9/20/16 07:30
2053,2053,26,Lawrenceville ACHD,[40.46542# -79.960757],0.001,1474374600,,,,,,,,13,,0.001,,,,,,,,,,,,,,,,,7,40.46542,-79.960757,9/20/16 08:30
2054,2054,26,Lawrenceville ACHD,[40.46542# -79.960757],0.003,1474378200,,,,,,,,21,,0.003,,,,,,,,,,,,,,,,,25,40.46542,-79.960757,9/20/16 09:30
2055,2055,26,Lawrenceville ACHD,[40.46542# -79.960757],0.008,1474381800,,,,,,,,17,,0.008,,,,,,,,,,,,,,,,,29,40.46542,-79.960757,9/20/16 10:30
2056,2056,26,Lawrenceville ACHD,[40.46542# -79.960757],0.019,1474385400,,,,,,,,21,,0.019,,,,,,,,,,,,,,,,,38,40.46542,-79.960757,9/20/16 11:30
2057,2057,26,Lawrenceville ACHD,[40.46542# -79.960757],,1474387200,,,,,12.375,0.014,,,,,,,,,0.014,21,0.065,,0.022958333,,12,,,0.022958333,,0.065,,40.46542,-79.960757,9/20/16 12:00
2058,2058,26,Lawrenceville ACHD,[40.46542# -79.960757],0.051,1474389000,,,,,,,,21,,0.051,,,,,,,,,,,,,,,,,26,40.46542,-79.960757,9/20/16 12:30
2059,2059,26,Lawrenceville ACHD,[40.46542# -79.960757],0.05,1474392600,,,,,,,,13,,0.05,,,,,,,,,,,,,,,,,17,40.46542,-79.960757,9/20/16 13:30
2060,2060,26,Lawrenceville ACHD,[40.46542# -79.960757],0.053,1474396200,,,,,,,,11,,0.053,,,,,,,,,,,,,,,,,15,40.46542,-79.960757,9/20/16 14:30
2061,2061,26,Lawrenceville ACHD,[40.46542# -79.960757],0.061,1474399800,,,,,,,,12,,0.061,,,,,,,,,,,,,,,,,11,40.46542,-79.960757,9/20/16 15:30
2062,2062,26,Lawrenceville ACHD,[40.46542# -79.960757],0.062,1474403400,,,,,,,,8,,0.062,,,,,,,,,,,,,,,,,10,40.46542,-79.960757,9/20/16 16:30
2063,2063,26,Lawrenceville ACHD,[40.46542# -79.960757],0.065,1474407000,,,,,,,,8,,0.065,,,,,,,,,,,,,,,,,11,40.46542,-79.960757,9/20/16 17:30
2064,2064,26,Lawrenceville ACHD,[40.46542# -79.960757],0.058,1474410600,,,,,,,,6,,0.058,,,,,,,,,,,,,,,,,9,40.46542,-79.960757,9/20/16 18:30
2065,2065,26,Lawrenceville ACHD,[40.46542# -79.960757],0.041,1474414200,,,,,,,,7,,0.041,,,,,,,,,,,,,,,,,10,40.46542,-79.960757,9/20/16 19:30
2066,2066,26,Lawrenceville ACHD,[40.46542# -79.960757],0.024,1474417800,,,,,,,,7,,0.024,,,,,,,,,,,,,,,,,11,40.46542,-79.960757,9/20/16 20:30
2067,2067,26,Lawrenceville ACHD,[40.46542# -79.960757],0.02,1474421400,,,,,,,,12,,0.02,,,,,,,,,,,,,,,,,23,40.46542,-79.960757,9/20/16 21:30
2068,2068,26,Lawrenceville ACHD,[40.46542# -79.960757],0.016,1474425000,,,,,,,,16,,0.016,,,,,,,,,,,,,,,,,16,40.46542,-79.960757,9/20/16 22:30
2069,2069,26,Lawrenceville ACHD,[40.46542# -79.960757],0.012,1474428600,,,,,,,,16,,0.012,,,,,,,,,,,,,,,,,16,40.46542,-79.960757,9/20/16 23:30
2070,2070,26,Lawrenceville ACHD,[40.46542# -79.960757],0.013,1474432200,,,,,,,,9,,0.013,,,,,,,,,,,,,,,,,15,40.46542,-79.960757,9/21/16 00:30
2071,2071,26,Lawrenceville ACHD,[40.46542# -79.960757],0.008,1474435800,,,,,,,,15,,0.008,,,,,,,,,,,,,,,,,18,40.46542,-79.960757,9/21/16 01:30
2072,2072,26,Lawrenceville ACHD,[40.46542# -79.960757],0.005,1474439400,,,,,,,,13,,0.005,,,,,,,,,,,,,,,,,19,40.46542,-79.960757,9/21/16 02:30
2073,2073,26,Lawrenceville ACHD,[40.46542# -79.960757],0.004,1474443000,,,,,,,,12,,0.004,,,,,,,,,,,,,,,,,15,40.46542,-79.960757,9/21/16 03:30
2074,2074,26,Lawrenceville ACHD,[40.46542# -79.960757],0.003,1474446600,,,,,,,,10,,0.003,,,,,,,,,,,,,,,,,13,40.46542,-79.960757,9/21/16 04:30
2075,2075,26,Lawrenceville ACHD,[40.46542# -79.960757],0.002,1474450200,,,,,,,,13,,0.002,,,,,,,,,,,,,,,,,12,40.46542,-79.960757,9/21/16 05:30
2076,2076,26,Lawrenceville ACHD,[40.46542# -79.960757],0.002,1474453800,,,,,,,,9,,0.002,,,,,,,,,,,,,,,,,15,40.46542,-79.960757,9/21/16 06:30
2077,2077,26,Lawrenceville ACHD,[40.46542# -79.960757],0.001,1474457400,,,,,,,,14,,0.001,,,,,,,,,,,,,,,,,17,40.46542,-79.960757,9/21/16 07:30
2078,2078,26,Lawrenceville ACHD,[40.46542# -79.960757],0.005,1474461000,,,,,,,,11,,0.005,,,,,,,,,,,,,,,,,25,40.46542,-79.960757,9/21/16 08:30
2079,2079,26,Lawrenceville ACHD,[40.46542# -79.960757],0.009,1474464600,,,,,,,,14,,0.009,,,,,,,,,,,,,,,,,23,40.46542,-79.960757,9/21/16 09:30
2080,2080,26,Lawrenceville ACHD,[40.46542# -79.960757],0.013,1474468200,,,,,,,,14,,0.013,,,,,,,,,,,,,,,,,20,40.46542,-79.960757,9/21/16 10:30
2081,2081,26,Lawrenceville ACHD,[40.46542# -79.960757],0.021,1474471800,,,,,,,,14,,0.021,,,,,,,,,,,,,,,,,24,40.46542,-79.960757,9/21/16 11:30
2082,2082,26,Lawrenceville ACHD,[40.46542# -79.960757],,1474473600,,,,,13.375,0.0195,,,,,,,,,0.0195,21,0.082,,0.030333333,,14,,,0.030333333,,0.082,,40.46542,-79.960757,9/21/16 12:00
2083,2083,26,Lawrenceville ACHD,[40.46542# -79.960757],0.035,1474475400,,,,,,,,14,,0.035,,,,,,,,,,,,,,,,,33,40.46542,-79.960757,9/21/16 12:30
2084,2084,26,Lawrenceville ACHD,[40.46542# -79.960757],0.064,1474479000,,,,,,,,16,,0.064,,,,,,,,,,,,,,,,,26,40.46542,-79.960757,9/21/16 13:30
2085,2085,26,Lawrenceville ACHD,[40.46542# -79.960757],0.073,1474482600,,,,,,,,9,,0.073,,,,,,,,,,,,,,,,,22,40.46542,-79.960757,9/21/16 14:30
2086,2086,26,Lawrenceville ACHD,[40.46542# -79.960757],0.079,1474486200,,,,,,,,14,,0.079,,,,,,,,,,,,,,,,,13,40.46542,-79.960757,9/21/16 15:30
2087,2087,26,Lawrenceville ACHD,[40.46542# -79.960757],0.082,1474489800,,,,,,,,14,,0.082,,,,,,,,,,,,,,,,,16,40.46542,-79.960757,9/21/16 16:30
2088,2088,26,Lawrenceville ACHD,[40.46542# -79.960757],0.076,1474493400,,,,,,,,16,,0.076,,,,,,,,,,,,,,,,,14,40.46542,-79.960757,9/21/16 17:30
2089,2089,26,Lawrenceville ACHD,[40.46542# -79.960757],0.07,1474497000,,,,,,,,11,,0.07,,,,,,,,,,,,,,,,,16,40.46542,-79.960757,9/21/16 18:30
2090,2090,26,Lawrenceville ACHD,[40.46542# -79.960757],0.056,1474500600,,,,,,,,9,,0.056,,,,,,,,,,,,,,,,,11,40.46542,-79.960757,9/21/16 19:30
2091,2091,26,Lawrenceville ACHD,[40.46542# -79.960757],0.032,1474504200,,,,,,,,21,,0.032,,,,,,,,,,,,,,,,,21,40.46542,-79.960757,9/21/16 20:30
2092,2092,26,Lawrenceville ACHD,[40.46542# -79.960757],0.031,1474507800,,,,,,,,18,,0.031,,,,,,,,,,,,,,,,,24,40.46542,-79.960757,9/21/16 21:30
2093,2093,26,Lawrenceville ACHD,[40.46542# -79.960757],0.026,1474511400,,,,,,,,15,,0.026,,,,,,,,,,,,,,,,,18,40.46542,-79.960757,9/21/16 22:30
2094,2094,26,Lawrenceville ACHD,[40.46542# -79.960757],0.018,1474515000,,,,,,,,16,,0.018,,,,,,,,,,,,,,,,,25,40.46542,-79.960757,9/21/16 23:30
2095,2095,26,Lawrenceville ACHD,[40.46542# -79.960757],0.005,1474518600,,,,,,,,17,,0.005,,,,,,,,,,,,,,,,,28,40.46542,-79.960757,9/22/16 00:30
2096,2096,26,Lawrenceville ACHD,[40.46542# -79.960757],0.004,1474522200,,,,,,,,21,,0.004,,,,,,,,,,,,,,,,,24,40.46542,-79.960757,9/22/16 01:30
2097,2097,26,Lawrenceville ACHD,[40.46542# -79.960757],0.006,1474525800,,,,,,,,11,,0.006,,,,,,,,,,,,,,,,,16,40.46542,-79.960757,9/22/16 02:30
2098,2098,26,Lawrenceville ACHD,[40.46542# -79.960757],0.008,1474529400,,,,,,,,13,,0.008,,,,,,,,,,,,,,,,,16,40.46542,-79.960757,9/22/16 03:30
2099,2099,26,Lawrenceville ACHD,[40.46542# -79.960757],0.004,1474533000,,,,,,,,17,,0.004,,,,,,,,,,,,,,,,,12,40.46542,-79.960757,9/22/16 04:30
2100,2100,26,Lawrenceville ACHD,[40.46542# -79.960757],0.001,1474536600,,,,,,,,14,,0.001,,,,,,,,,,,,,,,,,10,40.46542,-79.960757,9/22/16 05:30
2101,2101,26,Lawrenceville ACHD,[40.46542# -79.960757],0.001,1474540200,,,,,,,,17,,0.001,,,,,,,,,,,,,,,,,21,40.46542,-79.960757,9/22/16 06:30
2102,2102,26,Lawrenceville ACHD,[40.46542# -79.960757],0.001,1474543800,,,,,,,,14,,0.001,,,,,,,,,,,,,,,,,19,40.46542,-79.960757,9/22/16 07:30
2103,2103,26,Lawrenceville ACHD,[40.46542# -79.960757],0.004,1474547400,,,,,,,,13,,0.004,,,,,,,,,,,,,,,,,30,40.46542,-79.960757,9/22/16 08:30
2104,2104,26,Lawrenceville ACHD,[40.46542# -79.960757],0.006,1474551000,,,,,,,,16,,0.006,,,,,,,,,,,,,,,,,28,40.46542,-79.960757,9/22/16 09:30
2105,2105,26,Lawrenceville ACHD,[40.46542# -79.960757],,1474554600,,,,,,,,18,,,,,,,,,,,,,,,,,,,37,40.46542,-79.960757,9/22/16 10:30
2106,2106,26,Lawrenceville ACHD,[40.46542# -79.960757],0.053,1474558200,,,,,,,,18,,0.053,,,,,,,,,,,,,,,,,30,40.46542,-79.960757,9/22/16 11:30
2107,2107,26,Lawrenceville ACHD,[40.46542# -79.960757],,1474560000,,,,,15.66666667,0.021,,,,,,,,,0.021,26,0.083,,0.034217391,,16,,,0.034217391,,0.083,,40.46542,-79.960757,9/22/16 12:00
2108,2108,26,Lawrenceville ACHD,[40.46542# -79.960757],0.061,1474561800,,,,,,,,18,,0.061,,,,,,,,,,,,,,,,,33,40.46542,-79.960757,9/22/16 12:30
2109,2109,26,Lawrenceville ACHD,[40.46542# -79.960757],0.067,1474565400,,,,,,,,16,,0.067,,,,,,,,,,,,,,,,,27,40.46542,-79.960757,9/22/16 13:30
2110,2110,26,Lawrenceville ACHD,[40.46542# -79.960757],0.073,1474569000,,,,,,,,18,,0.073,,,,,,,,,,,,,,,,,18,40.46542,-79.960757,9/22/16 14:30
2111,2111,26,Lawrenceville ACHD,[40.46542# -79.960757],0.079,1474572600,,,,,,,,13,,0.079,,,,,,,,,,,,,,,,,14,40.46542,-79.960757,9/22/16 15:30
2112,2112,26,Lawrenceville ACHD,[40.46542# -79.960757],0.082,1474576200,,,,,,,,12,,0.082,,,,,,,,,,,,,,,,,15,40.46542,-79.960757,9/22/16 16:30
2113,2113,26,Lawrenceville ACHD,[40.46542# -79.960757],0.083,1474579800,,,,,,,,16,,0.083,,,,,,,,,,,,,,,,,17,40.46542,-79.960757,9/22/16 17:30
2114,2114,26,Lawrenceville ACHD,[40.46542# -79.960757],0.078,1474583400,,,,,,,,6,,0.078,,,,,,,,,,,,,,,,,24,40.46542,-79.960757,9/22/16 18:30
2115,2115,26,Lawrenceville ACHD,[40.46542# -79.960757],0.063,1474587000,,,,,,,,20,,0.063,,,,,,,,,,,,,,,,,18,40.46542,-79.960757,9/22/16 19:30
2116,2116,26,Lawrenceville ACHD,[40.46542# -79.960757],0.042,1474590600,,,,,,,,17,,0.042,,,,,,,,,,,,,,,,,15,40.46542,-79.960757,9/22/16 20:30
2117,2117,26,Lawrenceville ACHD,[40.46542# -79.960757],0.027,1474594200,,,,,,,,12,,0.027,,,,,,,,,,,,,,,,,30,40.46542,-79.960757,9/22/16 21:30
2118,2118,26,Lawrenceville ACHD,[40.46542# -79.960757],0.021,1474597800,,,,,,,,13,,0.021,,,,,,,,,,,,,,,,,27,40.46542,-79.960757,9/22/16 22:30
2119,2119,26,Lawrenceville ACHD,[40.46542# -79.960757],0.018,1474601400,,,,,,,,26,,0.018,,,,,,,,,,,,,,,,,30,40.46542,-79.960757,9/22/16 23:30
2120,2120,26,Lawrenceville ACHD,[40.46542# -79.960757],0.017,1474605000,,,,,,,,14,,0.017,,,,,,,,,,,,,,,,,21,40.46542,-79.960757,9/23/16 00:30
2121,2121,26,Lawrenceville ACHD,[40.46542# -79.960757],0.011,1474608600,,,,,,,,13,,0.011,,,,,,,,,,,,,,,,,21,40.46542,-79.960757,9/23/16 01:30
2122,2122,26,Lawrenceville ACHD,[40.46542# -79.960757],0.008,1474612200,,,,,,,,15,,0.008,,,,,,,,,,,,,,,,,10,40.46542,-79.960757,9/23/16 02:30
2123,2123,26,Lawrenceville ACHD,[40.46542# -79.960757],0.004,1474615800,,,,,,,,15,,0.004,,,,,,,,,,,,,,,,,19,40.46542,-79.960757,9/23/16 03:30
2124,2124,26,Lawrenceville ACHD,[40.46542# -79.960757],0.005,1474619400,,,,,,,,16,,0.005,,,,,,,,,,,,,,,,,21,40.46542,-79.960757,9/23/16 04:30
2125,2125,26,Lawrenceville ACHD,[40.46542# -79.960757],0.002,1474623000,,,,,,,,17,,0.002,,,,,,,,,,,,,,,,,11,40.46542,-79.960757,9/23/16 05:30
